iso3_country,sector,subsector,start_time,end_time,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
COM,power,electricity-generation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,75894.0,,annual,,
COM,power,electricity-generation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,82710.0,,annual,,
COM,power,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,92255.0,,annual,,
COM,power,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,110130.0,,annual,,
COM,power,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,111088.0,,annual,,
COM,power,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,118750.0,,annual,,
COM,power,electricity-generation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,118750.0,,annual,,
COM,power,electricity-generation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,119093.0,,annual,,
COM,power,electricity-generation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,87767.0,,annual,,
CPV,power,electricity-generation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,284585.0,,annual,,
CPV,power,electricity-generation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,304534.0,,annual,,
CPV,power,electricity-generation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,294784.0,,annual,,
CPV,power,electricity-generation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,286194.0,,annual,,
CPV,power,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,303422.0,,annual,,
CPV,power,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,294668.0,,annual,,
CPV,power,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,293852.0,,annual,,
CPV,power,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,302467.0,,annual,,
CPV,power,electricity-generation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,302467.0,,annual,,
CPV,power,electricity-generation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,303306.0,,annual,,
CPV,power,electricity-generation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,224403.0,,annual,,
CRI,power,electricity-generation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,75438.0,,annual,,
CRI,power,electricity-generation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,133278.0,,annual,,
CRI,power,electricity-generation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,28739.0,,annual,,
CRI,power,electricity-generation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,111362.0,,annual,,
CRI,power,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,68255.0,,annual,,
CRI,power,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,14409.0,,annual,,
CRI,power,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CRI,power,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CRI,power,electricity-generation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,7186.0,,annual,,
CRI,power,electricity-generation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,511499.0,,annual,,
CRI,power,electricity-generation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,383043.0,,annual,,
CUB,power,electricity-generation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,11731014.0,,annual,,
CUB,power,electricity-generation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,11838008.0,,annual,,
CUB,power,electricity-generation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,11935984.0,,annual,,
CUB,power,electricity-generation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,12285377.0,,annual,,
CUB,power,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,12205929.0,,annual,,
CUB,power,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,11218355.0,,annual,,
CUB,power,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,10591857.0,,annual,,
CUB,power,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,9244783.0,,annual,,
CUB,power,electricity-generation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,8964007.0,,annual,,
CUB,power,electricity-generation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,8826359.0,,annual,,
CUB,power,electricity-generation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,6421485.0,,annual,,
CUW,power,electricity-generation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,914516.5656007284,,annual,,
CUW,power,electricity-generation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,917021.6657634764,,annual,,
CUW,power,electricity-generation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,914516.5656007284,,annual,,
CUW,power,electricity-generation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,1068258.7127545138,,annual,,
CUW,power,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,1068258.7127545138,,annual,,
CUW,power,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,1071185.8297909864,,annual,,
CUW,power,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,1068260.0,,annual,,
CUW,power,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,1068260.0,,annual,,
CUW,power,electricity-generation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,1068260.0,,annual,,
CUW,power,electricity-generation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,1071182.0,,annual,,
CUW,power,electricity-generation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,799000.0,,annual,,
CXR,power,electricity-generation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CXR,power,electricity-generation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CXR,power,electricity-generation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CXR,power,electricity-generation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CXR,power,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CXR,power,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CXR,power,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CXR,power,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CXR,power,electricity-generation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CXR,power,electricity-generation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CXR,power,electricity-generation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,0.0,,annual,,
CYM,power,electricity-generation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,539984.0,,annual,,
CYM,power,electricity-generation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,563821.0,,annual,,
CYM,power,electricity-generation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,565380.0,,annual,,
CYM,power,electricity-generation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,556235.0,,annual,,
CYM,power,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,589762.0,,annual,,
CYM,power,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,565348.0,,annual,,
CYM,power,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,573000.0,,annual,,
CYM,power,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,574524.0,,annual,,
CYM,power,electricity-generation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,574524.0,,annual,,
CYM,power,electricity-generation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,576046.0,,annual,,
CYM,power,electricity-generation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,428655.0,,annual,,
CYP,power,electricity-generation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,3267575.0,,annual,,
CYP,power,electricity-generation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,3522231.0,,annual,,
CYP,power,electricity-generation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,3609285.0,,annual,,
CYP,power,electricity-generation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,3619961.0,,annual,,
CYP,power,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,3651999.0,,annual,,
CYP,power,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,3350710.0,,annual,,
CYP,power,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,3427247.0,,annual,,
CYP,power,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,3459179.0,,annual,,
CYP,power,electricity-generation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,3342097.0,,annual,,
CYP,power,electricity-generation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,3436080.0,,annual,,
CYP,power,electricity-generation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,2632049.0,,annual,,
CZE,power,electricity-generation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,45325076.0,,annual,,
CZE,power,electricity-generation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,49777217.0,,annual,,
CZE,power,electricity-generation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,49585679.0,,annual,,
CZE,power,electricity-generation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,49646387.0,,annual,,
CZE,power,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,46472807.0,,annual,,
CZE,power,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,38589456.0,,annual,,
CZE,power,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,39409513.0,,annual,,
CZE,power,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,41168463.0,,annual,,
CZE,power,electricity-generation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,34522413.0,,annual,,
CZE,power,electricity-generation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,31047075.0,,annual,,
CZE,power,electricity-generation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,22329167.0,,annual,,
DEU,power,electricity-generation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,351174100.0,,annual,,
DEU,power,electricity-generation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,347872000.0,,annual,,
DEU,power,electricity-generation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,323195750.0,,annual,,
DEU,power,electricity-generation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,307505200.0,,annual,,
DEU,power,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,250169980.0,,annual,,
DEU,power,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,214827770.0,,annual,,
DEU,power,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,239670290.0,,annual,,
DEU,power,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,251612510.0,,annual,,
DEU,power,electricity-generation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,197396320.0,,annual,,
DEU,power,electricity-generation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,177612140.0,,annual,,
DEU,power,electricity-generation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,130266350.0,,annual,,
DJI,power,electricity-generation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,150959.0,,annual,,
DJI,power,electricity-generation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,75257.0,,annual,,
DJI,power,electricity-generation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,49758.0,,annual,,
DJI,power,electricity-generation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,43855.0,,annual,,
DJI,power,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,76743.0,,annual,,
DJI,power,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,108235.0,,annual,,
DJI,power,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,108792.0,,annual,,
DJI,power,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,109635.0,,annual,,
DJI,power,electricity-generation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,109635.0,,annual,,
DJI,power,electricity-generation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,109927.0,,annual,,
DJI,power,electricity-generation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,82561.0,,annual,,
DMA,power,electricity-generation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,105835.0,,annual,,
DMA,power,electricity-generation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,99217.0,,annual,,
DMA,power,electricity-generation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,83541.0,,annual,,
DMA,power,electricity-generation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,72806.0,,annual,,
DMA,power,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,98404.0,,annual,,
DMA,power,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,100048.0,,annual,,
DMA,power,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,100055.0,,annual,,
DMA,power,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,107488.0,,annual,,
DMA,power,electricity-generation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,107488.0,,annual,,
DMA,power,electricity-generation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,107775.0,,annual,,
DMA,power,electricity-generation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,80062.0,,annual,,
DNK,power,electricity-generation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,10323116.0,,annual,,
DNK,power,electricity-generation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,12821412.0,,annual,,
DNK,power,electricity-generation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,9767633.0,,annual,,
DNK,power,electricity-generation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,10046966.0,,annual,,
DNK,power,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,6613467.0,,annual,,
DNK,power,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,5865891.0,,annual,,
DNK,power,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,7880058.0,,annual,,
DNK,power,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,8141142.0,,annual,,
DNK,power,electricity-generation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,5976066.0,,annual,,
DNK,power,electricity-generation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,5915607.0,,annual,,
DNK,power,electricity-generation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,3993839.0,,annual,,
DOM,power,electricity-generation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,11038830.0,,annual,,
DOM,power,electricity-generation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,11236178.0,,annual,,
DOM,power,electricity-generation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,10691042.0,,annual,,
DOM,power,electricity-generation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,11329063.0,,annual,,
DOM,power,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,12421900.0,,annual,,
DOM,power,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,11003567.0,,annual,,
DOM,power,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,11526130.0,,annual,,
DOM,power,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,12266348.0,,annual,,
DOM,power,electricity-generation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,13170795.0,,annual,,
DOM,power,electricity-generation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,13493201.0,,annual,,
DOM,power,electricity-generation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,10122760.0,,annual,,
DZA,power,electricity-generation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,34173964.0,,annual,,
DZA,power,electricity-generation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,35371891.0,,annual,,
DZA,power,electricity-generation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,37471355.0,,annual,,
DZA,power,electricity-generation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,37351783.0,,annual,,
DZA,power,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,38487057.0,,annual,,
DZA,power,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,37379017.0,,annual,,
DZA,power,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,40231232.0,,annual,,
DZA,power,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,42721695.0,,annual,,
DZA,power,electricity-generation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,44895593.0,,annual,,
DZA,power,electricity-generation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,45013697.0,,annual,,
DZA,power,electricity-generation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,33942939.0,,annual,,
ECU,power,electricity-generation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,8858702.0,,annual,,
ECU,power,electricity-generation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,7761725.0,,annual,,
ECU,power,electricity-generation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,5141902.0,,annual,,
ECU,power,electricity-generation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,5848592.0,,annual,,
ECU,power,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,5124433.0,,annual,,
ECU,power,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,4558260.0,,annual,,
ECU,power,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,4302216.0,,annual,,
ECU,power,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,5788425.0,,annual,,
ECU,power,electricity-generation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,5799846.0,,annual,,
ECU,power,electricity-generation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,6895125.0,,annual,,
ECU,power,electricity-generation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,5444000.0,,annual,,
EGY,power,electricity-generation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,101708192.0,,annual,,
EGY,power,electricity-generation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,102167926.0,,annual,,
EGY,power,electricity-generation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,98876924.0,,annual,,
EGY,power,electricity-generation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,96162549.0,,annual,,
EGY,power,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,91413549.0,,annual,,
EGY,power,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,91840605.0,,annual,,
EGY,power,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,93819647.0,,annual,,
EGY,power,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,97996076.0,,annual,,
EGY,power,electricity-generation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,103696333.0,,annual,,
EGY,power,electricity-generation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,111321945.0,,annual,,
EGY,power,electricity-generation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,84572180.0,,annual,,
ERI,power,electricity-generation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,225152.0,,annual,,
ERI,power,electricity-generation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,232902.0,,annual,,
ERI,power,electricity-generation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,283741.0,,annual,,
ERI,power,electricity-generation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,292666.0,,annual,,
ERI,power,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,301588.0,,annual,,
ERI,power,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,311345.0,,annual,,
ERI,power,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,319433.0,,annual,,
ERI,power,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,337279.0,,annual,,
ERI,power,electricity-generation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,337279.0,,annual,,
ERI,power,electricity-generation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,338185.0,,annual,,
ERI,power,electricity-generation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,253017.0,,annual,,
ESH,power,electricity-generation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ESH,power,electricity-generation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ESH,power,electricity-generation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ESH,power,electricity-generation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ESH,power,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ESH,power,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ESH,power,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ESH,power,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ESH,power,electricity-generation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ESH,power,electricity-generation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ESH,power,electricity-generation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ESP,power,electricity-generation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,85144480.0,,annual,,
ESP,power,electricity-generation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,71344836.0,,annual,,
ESP,power,electricity-generation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,78980154.0,,annual,,
ESP,power,electricity-generation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,68250625.0,,annual,,
ESP,power,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,54834421.0,,annual,,
ESP,power,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,44072277.0,,annual,,
ESP,power,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,41617618.0,,annual,,
ESP,power,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,50504567.0,,annual,,
ESP,power,electricity-generation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,38106166.0,,annual,,
ESP,power,electricity-generation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,33659842.0,,annual,,
ESP,power,electricity-generation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,25229095.0,,annual,,
EST,power,electricity-generation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,9382952.0,,annual,,
EST,power,electricity-generation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,11919560.0,,annual,,
EST,power,electricity-generation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,12636772.0,,annual,,
EST,power,electricity-generation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,11629002.0,,annual,,
EST,power,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,6235440.0,,annual,,
EST,power,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,3658006.0,,annual,,
EST,power,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,5020434.0,,annual,,
EST,power,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,6932486.0,,annual,,
EST,power,electricity-generation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,3506864.0,,annual,,
EST,power,electricity-generation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,3138253.0,,annual,,
EST,power,electricity-generation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,2307344.0,,annual,,
ETH,power,electricity-generation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ETH,power,electricity-generation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ETH,power,electricity-generation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ETH,power,electricity-generation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,5357.0,,annual,,
ETH,power,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,12515.0,,annual,,
ETH,power,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,11949.0,,annual,,
ETH,power,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,2975.0,,annual,,
ETH,power,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,2975.0,,annual,,
ETH,power,electricity-generation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,2975.0,,annual,,
